report_date,fromprovince_new,toprovince_new,externallane_new,client_name,mau,avg_lt_prepickup_hour,avg_lt_firstmile_hour,avg_lt_middlemile_hour,avg_lt_lastmile_hour,avg_lt_e2e_hour
2026-08-12,Lâm Đồng,Bắc Ninh,Cross region,SPB,1,0.27,,,26.62,99.2
2026-08-12,Lâm Đồng,Quảng Ninh,Cross region,SPB,1,0.27,,,11.33,86.1
2026-08-12,Sơn La,Cà Mau,Cross region,SPE,1,,,,8.72,96.05
2026-08-12,Sơn La,Quảng Ngãi,Cross region,SPE,1,,,,30.02,93.37
2026-08-12,Thanh Hóa,Điện Biên,Intra region,SPB,1,,,32.95,11.6,50.75
2026-08-12,Điện Biên,Cà Mau,Cross region,SPE,1,0.15,,,20.15,121.27
2026-08-12,Điện Biên,Gia Lai,Cross region,SPE,2,0.15,,,10.09,99.38
2026-08-12,Điện Biên,Khánh Hòa,Cross region,SPE,1,0.08,,,32.78,121.48
2026-08-12,Điện Biên,Thái Nguyên,Intra region,SPE,1,,,34.78,12.98,51.05
2026-08-12,Điện Biên,Đồng Tháp,Cross region,SPE,1,0.15,,,9.3,103.23
2026-08-12,Đà Nẵng,Hà Nội,Cross metro *,SPB,65,4.35,5.45,35.2,14.21,59.24
2026-08-12,Đà Nẵng,Hà Nội,Cross metro *,SPE,37,0.48,9.15,30.26,9.89,49.8
2026-08-12,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,116,5.89,10.04,36.08,11.27,63.13
2026-08-12,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,68,0.6,12.23,37.0,11.61,62.26
2026-08-12,Đồng Tháp,Huế,Cross region,SPB,5,0.03,,,15.14,61.85
2026-08-12,Đồng Tháp,Điện Biên,Cross region,SPB,1,0.07,,,28.27,95.0
2026-08-11,,,,SPB,6,5.2,4.18,25.43,35.77,70.84
2026-08-11,,,,SPE,42,2.31,7.63,34.07,22.26,66.34
2026-08-11,An Giang,Ninh Bình,Cross region,SPB,1,0.02,,,0.08,98.88
2026-08-11,Bắc Ninh,Hà Nội,Intra region,SPB,695,9.83,9.78,14.92,12.6,47.14
2026-08-11,Bắc Ninh,Hà Nội,Intra region,SPE,2768,5.18,12.42,11.28,10.15,38.93
2026-08-11,Cà Mau,Hưng Yên,Cross region,SPB,1,0.0,,,1.7,68.3
2026-08-11,Hà Nội,An Giang,Cross region,SPB,420,3.55,11.06,57.88,20.83,93.39
2026-08-11,Hà Nội,An Giang,Cross region,SPE,4407,3.5,11.4,57.0,18.8,90.79
2026-08-11,Hà Nội,Bắc Ninh,Intra region,SPB,893,3.68,13.98,13.67,17.05,48.36
2026-08-11,Hà Nội,Bắc Ninh,Intra region,SPE,6467,3.67,11.33,12.66,16.42,44.0
2026-08-11,Hà Nội,Cần Thơ,Cross region,SPB,346,2.27,13.0,47.18,21.08,83.79
2026-08-11,Hà Nội,Cần Thơ,Cross region,SPE,4135,3.26,11.14,50.26,18.9,83.64
2026-08-11,Hà Nội,Gia Lai,Cross region,SPB,407,3.38,12.35,41.31,13.74,71.25
2026-08-11,Hà Nội,Gia Lai,Cross region,SPE,275,5.08,9.61,43.3,10.8,68.87
2026-08-11,Hà Nội,Hà Nội,Intra city,SPB,5511,5.39,14.5,15.24,11.3,42.75
2026-08-11,Hà Nội,Hà Nội,Intra city,SPE,1727,4.14,10.45,12.64,10.42,38.47
2026-08-11,Hà Nội,Hưng Yên,Intra region,SPB,863,3.77,14.05,13.77,15.26,46.84
2026-08-11,Hà Nội,Hưng Yên,Intra region,SPE,5265,3.42,11.09,13.16,14.23,41.92
2026-08-11,Hà Nội,Hải Phòng,Intra region,SPB,1296,3.72,12.71,20.36,19.21,56.17
2026-08-11,Hà Nội,Hải Phòng,Intra region,SPE,7317,3.66,11.27,15.34,15.73,46.02
2026-08-11,Hà Nội,Hồ Chí Minh,Cross metro,SPB,2915,4.05,13.68,49.73,13.36,80.98
2026-08-11,Hà Nội,Hồ Chí Minh,Cross metro,SPE,5639,3.74,9.42,50.28,9.83,73.63
2026-08-11,Hà Nội,Lào Cai,Intra region,SPB,340,4.86,11.32,18.08,14.49,49.37
2026-08-11,Hà Nội,Lào Cai,Intra region,SPE,2561,3.48,11.21,18.32,17.17,50.25
2026-08-11,Hà Nội,Lâm Đồng,Cross region,SPB,605,3.29,12.32,48.04,17.85,81.71
2026-08-11,Hà Nội,Lâm Đồng,Cross region,SPE,2219,3.64,11.09,50.39,12.2,77.45
2026-08-11,Hà Nội,Nghệ An,Cross region,SPB,526,4.65,14.07,25.87,23.14,67.48
2026-08-11,Hà Nội,Nghệ An,Cross region,SPE,427,5.49,10.15,28.65,25.73,69.81
2026-08-11,Hà Nội,Ninh Bình,Intra region,SPB,1037,3.93,13.91,14.12,12.79,44.9
2026-08-11,Hà Nội,Ninh Bình,Intra region,SPE,6280,3.71,11.42,13.39,10.18,38.79
2026-08-11,Hà Nội,Phú Thọ,Intra region,SPB,786,3.63,13.01,15.31,12.93,45.18
2026-08-11,Hà Nội,Phú Thọ,Intra region,SPE,6498,3.74,11.14,13.44,12.27,40.62
2026-08-11,Hà Nội,Quảng Ninh,Intra region,SPB,548,3.45,14.64,25.12,17.63,60.87
2026-08-11,Hà Nội,Quảng Ninh,Intra region,SPE,4013,3.57,11.03,18.68,17.97,51.26
2026-08-11,Hà Nội,Thanh Hóa,Intra region,SPB,898,3.78,13.94,19.39,20.11,57.13
2026-08-11,Hà Nội,Thanh Hóa,Intra region,SPE,5846,3.54,11.3,19.24,19.91,53.99
2026-08-11,Hà Nội,Tây Ninh,Cross region,SPB,343,4.0,12.64,50.71,24.65,92.1
2026-08-11,Hà Nội,Tây Ninh,Cross region,SPE,3754,3.52,11.2,46.16,21.22,82.09
2026-08-11,Hà Nội,Đà Nẵng,Cross metro *,SPB,702,3.81,13.16,31.37,16.25,65.03
2026-08-11,Hà Nội,Đà Nẵng,Cross metro *,SPE,1261,3.69,9.0,31.27,14.44,58.44
2026-08-11,Hà Nội,Đắk Lắk,Cross region,SPB,341,4.57,11.4,43.52,17.55,77.06
2026-08-11,Hà Nội,Đắk Lắk,Cross region,SPE,290,5.17,8.87,45.19,13.55,73.15
2026-08-11,Hà Nội,Đồng Nai,Cross region,SPB,642,4.31,11.97,48.36,17.68,82.54
2026-08-11,Hà Nội,Đồng Nai,Cross region,SPE,6478,3.38,11.08,50.25,18.56,83.3
2026-08-11,Hồ Chí Minh,An Giang,Intra region,SPB,1434,5.8,9.34,19.64,16.23,51.39
2026-08-11,Hồ Chí Minh,An Giang,Intra region,SPE,7219,3.62,9.77,17.41,16.95,47.64
2026-08-11,Hồ Chí Minh,Cà Mau,Intra region,SPB,691,4.87,10.71,15.78,18.0,49.26
2026-08-11,Hồ Chí Minh,Cà Mau,Intra region,SPE,3748,3.49,9.93,15.45,13.51,42.24
2026-08-11,Hồ Chí Minh,Cần Thơ,Intra region,SPB,1088,5.79,10.01,13.99,15.88,45.88
2026-08-11,Hồ Chí Minh,Cần Thơ,Intra region,SPE,7023,3.47,9.93,14.18,12.83,40.26
2026-08-11,Hồ Chí Minh,Gia Lai,Cross region,SPB,550,5.87,10.79,31.56,14.48,62.54
2026-08-11,Hồ Chí Minh,Gia Lai,Cross region,SPE,3228,3.58,9.48,32.52,11.03,56.49
2026-08-11,Hồ Chí Minh,Hà Nội,Cross metro,SPB,2242,5.52,9.68,49.27,15.33,80.1
2026-08-11,Hồ Chí Minh,Hà Nội,Cross metro,SPE,2168,3.94,8.4,49.34,11.7,73.51
2026-08-11,Hồ Chí Minh,Hải Phòng,Cross region,SPB,495,4.92,10.1,53.14,19.74,87.85
2026-08-11,Hồ Chí Minh,Hải Phòng,Cross region,SPE,3218,3.91,9.62,53.73,19.41,86.38
2026-08-11,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,9035,6.71,10.77,12.34,8.13,31.71
2026-08-11,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,4273,4.32,9.42,14.21,10.17,38.06
2026-08-11,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,664,5.84,8.9,25.31,17.74,57.88
2026-08-11,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,2370,3.84,9.66,22.77,13.32,49.38
2026-08-11,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1366,5.71,10.17,20.53,16.4,52.99
2026-08-11,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,6216,3.7,9.87,18.39,14.1,45.92
2026-08-11,Hồ Chí Minh,Ninh Bình,Cross region,SPB,328,4.82,9.42,46.12,15.77,75.94
2026-08-11,Hồ Chí Minh,Ninh Bình,Cross region,SPE,2619,3.68,9.9,46.32,13.38,73.13
2026-08-11,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1376,5.32,9.77,12.5,19.2,46.92
2026-08-11,Hồ Chí Minh,Tây Ninh,Intra region,SPE,6890,3.45,9.73,10.68,14.9,38.68
2026-08-11,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,976,5.21,10.1,13.63,17.01,46.04
2026-08-11,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,5339,3.46,9.71,13.64,15.32,42.04
2026-08-11,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,858,5.71,11.15,35.75,15.31,67.69
2026-08-11,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,896,4.18,8.57,35.27,13.45,61.48
2026-08-11,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,555,6.39,10.28,29.34,17.28,63.16
2026-08-11,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,3279,3.68,9.9,27.61,14.87,55.85
2026-08-11,Hồ Chí Minh,Đồng Nai,Intra region,SPB,2197,5.92,9.68,15.47,15.55,46.68
2026-08-11,Hồ Chí Minh,Đồng Nai,Intra region,SPE,11283,3.4,9.76,14.32,13.72,41.08
2026-08-11,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,1135,5.65,10.17,13.34,16.79,45.91
2026-08-11,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,5410,3.34,9.69,14.09,14.3,41.35
2026-08-11,Lạng Sơn,Cà Mau,Cross region,SPB,1,11.27,,,25.97,138.68
2026-08-11,Sơn La,Vĩnh Long,Cross region,SPE,1,,,61.62,5.87,77.52
2026-08-11,Tây Ninh,Cao Bằng,Cross region,SPB,3,0.08,,,59.38,149.86
2026-08-11,Đà Nẵng,Hà Nội,Cross metro *,SPB,91,4.17,7.77,35.5,15.44,62.83
2026-08-11,Đà Nẵng,Hà Nội,Cross metro *,SPE,38,0.42,7.96,34.4,10.09,55.17
2026-08-11,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,128,5.12,7.8,33.49,10.86,57.34
2026-08-11,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,78,0.56,12.04,36.18,9.63,58.44
2026-08-10,,,,SPB,6,10.11,21.67,30.22,19.63,77.6
2026-08-10,,,,SPE,41,3.84,10.41,33.88,16.72,64.42
2026-08-10,Bắc Ninh,Hà Nội,Intra region,SPB,1801,10.07,11.86,16.93,13.76,52.67
2026-08-10,Bắc Ninh,Hà Nội,Intra region,SPE,2810,7.17,12.4,11.47,10.31,41.3
2026-08-10,Cà Mau,Hà Tĩnh,Cross region,SPB,1,0.12,,,20.85,72.33
2026-08-10,Cà Mau,Thanh Hóa,Cross region,SPB,1,0.12,,,50.95,127.52
2026-08-10,Hà Nội,An Giang,Cross region,SPB,563,3.33,14.09,58.91,20.44,96.83
2026-08-10,Hà Nội,An Giang,Cross region,SPE,3995,4.28,11.84,57.73,19.19,93.18
2026-08-10,Hà Nội,Bắc Ninh,Intra region,SPB,1513,4.62,16.26,13.94,18.0,52.73
2026-08-10,Hà Nội,Bắc Ninh,Intra region,SPE,6491,4.3,12.43,12.54,16.74,46.09
2026-08-10,Hà Nội,Cần Thơ,Cross region,SPB,446,3.5,13.93,50.51,20.88,89.15
2026-08-10,Hà Nội,Cần Thơ,Cross region,SPE,3572,4.34,11.93,52.79,17.88,87.06
2026-08-10,Hà Nội,Gia Lai,Cross region,SPB,503,3.85,13.93,40.64,13.43,71.67
2026-08-10,Hà Nội,Gia Lai,Cross region,SPE,2318,2.22,11.9,41.01,11.13,66.38
2026-08-10,Hà Nội,Hà Nội,Intra city,SPB,9154,7.24,16.5,16.4,11.53,47.58
2026-08-10,Hà Nội,Hà Nội,Intra city,SPE,2874,5.82,11.3,13.56,10.64,41.77
2026-08-10,Hà Nội,Hưng Yên,Intra region,SPB,1255,4.55,14.67,15.04,15.44,50.16
2026-08-10,Hà Nội,Hưng Yên,Intra region,SPE,5714,4.06,12.74,14.22,15.49,46.68
2026-08-10,Hà Nội,Hải Phòng,Intra region,SPB,2038,4.82,15.95,20.55,19.13,60.58
2026-08-10,Hà Nội,Hải Phòng,Intra region,SPE,7355,4.22,12.39,15.84,16.31,48.9
2026-08-10,Hà Nội,Hồ Chí Minh,Cross metro,SPB,4403,4.72,14.34,49.88,13.48,82.63
2026-08-10,Hà Nội,Hồ Chí Minh,Cross metro,SPE,7680,4.61,10.65,50.85,10.14,76.45
2026-08-10,Hà Nội,Lào Cai,Intra region,SPB,501,4.9,15.37,19.82,15.58,55.86
2026-08-10,Hà Nội,Lào Cai,Intra region,SPE,2620,4.06,12.22,19.83,17.99,54.38
2026-08-10,Hà Nội,Lâm Đồng,Cross region,SPB,838,4.02,13.23,49.81,18.16,85.5
2026-08-10,Hà Nội,Lâm Đồng,Cross region,SPE,3509,3.41,11.68,51.68,13.75,80.58
2026-08-10,Hà Nội,Nghệ An,Cross region,SPB,886,4.67,17.08,26.02,21.49,69.39
2026-08-10,Hà Nội,Nghệ An,Cross region,SPE,3534,2.32,12.0,24.7,26.04,65.2
2026-08-10,Hà Nội,Ninh Bình,Intra region,SPB,1543,4.35,16.72,15.21,13.78,50.28
2026-08-10,Hà Nội,Ninh Bình,Intra region,SPE,6505,4.01,12.23,14.12,11.1,41.64
2026-08-10,Hà Nội,Phú Thọ,Intra region,SPB,1106,4.2,15.12,16.6,12.51,48.7
2026-08-10,Hà Nội,Phú Thọ,Intra region,SPE,6590,4.05,12.29,14.35,12.69,43.49
2026-08-10,Hà Nội,Quảng Ninh,Intra region,SPB,829,4.22,14.22,25.18,16.03,60.35
2026-08-10,Hà Nội,Quảng Ninh,Intra region,SPE,3861,4.3,12.25,18.62,17.04,52.29
2026-08-10,Hà Nội,Thanh Hóa,Intra region,SPB,1280,4.89,15.41,19.58,19.78,60.43
2026-08-10,Hà Nội,Thanh Hóa,Intra region,SPE,6080,4.03,12.16,18.58,19.4,54.4
2026-08-10,Hà Nội,Tây Ninh,Cross region,SPB,495,3.78,14.44,49.63,22.65,90.59
2026-08-10,Hà Nội,Tây Ninh,Cross region,SPE,3406,4.26,11.89,46.15,20.17,82.7
2026-08-10,Hà Nội,Đà Nẵng,Cross metro *,SPB,1026,3.99,13.14,32.26,18.03,67.58
2026-08-10,Hà Nội,Đà Nẵng,Cross metro *,SPE,1725,3.93,10.22,31.89,14.32,60.59
2026-08-10,Hà Nội,Đắk Lắk,Cross region,SPB,538,4.21,12.92,43.31,16.09,76.36
2026-08-10,Hà Nội,Đắk Lắk,Cross region,SPE,2249,2.24,11.95,45.64,13.75,73.59
2026-08-10,Hà Nội,Đồng Nai,Cross region,SPB,927,4.01,13.72,51.33,19.36,88.72
2026-08-10,Hà Nội,Đồng Nai,Cross region,SPE,5842,4.32,12.03,52.7,18.48,87.56
2026-08-10,Hà Tĩnh,Hà Tĩnh,Intra city,SPB,3,,,,24.04,30.06
2026-08-10,Hồ Chí Minh,An Giang,Intra region,SPB,2314,6.63,11.14,20.55,17.38,55.88
2026-08-10,Hồ Chí Minh,An Giang,Intra region,SPE,6982,4.45,10.7,18.64,17.87,51.68
2026-08-10,Hồ Chí Minh,Cà Mau,Intra region,SPB,944,6.97,11.18,17.38,16.97,52.87
2026-08-10,Hồ Chí Minh,Cà Mau,Intra region,SPE,3359,4.6,10.49,16.48,13.93,45.55
2026-08-10,Hồ Chí Minh,Cần Thơ,Intra region,SPB,1852,7.45,11.2,15.51,17.08,51.26
2026-08-10,Hồ Chí Minh,Cần Thơ,Intra region,SPE,6327,4.76,10.64,15.4,14.01,44.89
2026-08-10,Hồ Chí Minh,Gia Lai,Cross region,SPB,1066,9.65,11.27,30.7,14.89,66.88
2026-08-10,Hồ Chí Minh,Gia Lai,Cross region,SPE,3206,4.49,10.24,31.32,12.16,58.22
2026-08-10,Hồ Chí Minh,Hà Nội,Cross metro,SPB,5182,10.23,11.1,51.54,15.6,88.52
2026-08-10,Hồ Chí Minh,Hà Nội,Cross metro,SPE,4956,3.48,10.36,50.74,10.54,75.1
2026-08-10,Hồ Chí Minh,Hải Phòng,Cross region,SPB,999,9.6,11.95,53.03,22.25,97.1
2026-08-10,Hồ Chí Minh,Hải Phòng,Cross region,SPE,3313,4.22,10.59,54.93,18.2,87.45
2026-08-10,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,18126,9.6,11.97,13.14,8.48,35.1
2026-08-10,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,7105,4.86,10.5,15.57,9.66,40.58
2026-08-10,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,1318,9.17,10.76,25.71,18.04,63.66
2026-08-10,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,2293,5.0,10.29,23.26,12.88,51.23
2026-08-10,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,2379,8.82,11.23,22.19,15.63,57.78
2026-08-10,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,5808,4.86,10.49,19.03,13.42,47.78
2026-08-10,Hồ Chí Minh,Ninh Bình,Cross region,SPB,792,10.78,13.0,45.18,14.78,83.64
2026-08-10,Hồ Chí Minh,Ninh Bình,Cross region,SPE,2666,4.08,11.01,47.8,14.07,76.66
2026-08-10,Hồ Chí Minh,Tây Ninh,Intra region,SPB,2331,7.78,10.66,12.98,20.0,51.74
2026-08-10,Hồ Chí Minh,Tây Ninh,Intra region,SPE,6182,4.65,10.12,10.79,15.17,40.69
2026-08-10,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,1532,6.45,10.65,15.05,16.51,48.8
2026-08-10,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,4989,4.66,10.56,14.13,16.19,45.45
2026-08-10,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,1914,7.38,10.88,36.64,17.52,72.54
2026-08-10,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,1617,3.75,10.09,37.03,14.38,64.67
2026-08-10,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,1078,9.13,10.99,29.64,17.0,67.07
2026-08-10,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,3051,4.51,10.4,27.76,14.01,56.62
2026-08-10,Hồ Chí Minh,Đồng Nai,Intra region,SPB,3848,8.15,11.18,16.14,15.98,51.48
2026-08-10,Hồ Chí Minh,Đồng Nai,Intra region,SPE,10375,4.72,10.5,15.94,14.3,45.37
2026-08-10,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,1729,6.96,11.16,14.72,17.89,50.68
2026-08-10,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,5005,4.43,10.56,14.21,15.28,44.35
2026-08-10,Thái Nguyên,Cao Bằng,Intra region,SPB,1,,,11.07,10.08,33.02
2026-08-10,Điện Biên,Bắc Ninh,Intra region,SPE,1,,,16.85,31.58,59.25
2026-08-10,Điện Biên,Hải Phòng,Intra region,SPB,1,,,36.88,12.98,78.17
2026-08-10,Điện Biên,Khánh Hòa,Cross region,SPE,1,0.98,,,3.23,99.13
2026-08-10,Điện Biên,Lạng Sơn,Intra region,SPE,1,,,35.68,6.23,52.73
2026-08-10,Điện Biên,Nghệ An,Cross region,SPE,1,0.97,,,3.42,74.72
2026-08-10,Điện Biên,Đồng Tháp,Cross region,SPE,2,0.98,,59.58,16.77,102.58
2026-08-10,Đà Nẵng,Hà Nội,Cross metro *,SPB,246,5.93,6.89,36.01,17.54,66.39
2026-08-10,Đà Nẵng,Hà Nội,Cross metro *,SPE,79,1.35,10.81,37.55,10.63,60.77
2026-08-10,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,252,4.43,6.44,38.33,11.94,61.14
2026-08-10,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,119,1.64,10.65,37.96,10.22,60.82
2026-08-09,,,,SPB,5,8.96,11.1,28.67,4.71,53.46
2026-08-09,,,,SPE,34,4.54,11.32,39.65,16.44,72.39
2026-08-09,Bắc Ninh,Hà Nội,Intra region,SPB,1003,11.56,12.53,16.1,14.66,54.93
2026-08-09,Bắc Ninh,Hà Nội,Intra region,SPE,2251,8.35,14.17,11.58,10.69,44.62
2026-08-09,Huế,Huế,Intra city,SPB,1,31.2,,,6.28,41.58
2026-08-09,Hà Nội,An Giang,Cross region,SPB,511,6.45,16.64,59.46,19.49,102.47
2026-08-09,Hà Nội,An Giang,Cross region,SPE,2430,6.13,13.43,57.59,19.07,96.63
2026-08-09,Hà Nội,Bắc Ninh,Intra region,SPB,1148,6.92,16.38,13.88,17.32,54.4
2026-08-09,Hà Nội,Bắc Ninh,Intra region,SPE,4127,6.0,13.74,11.9,16.04,47.8
2026-08-09,Hà Nội,Cần Thơ,Cross region,SPB,431,6.44,15.48,53.15,21.95,97.1
2026-08-09,Hà Nội,Cần Thơ,Cross region,SPE,2328,6.26,13.19,54.29,16.95,90.74
2026-08-09,Hà Nội,Gia Lai,Cross region,SPB,523,6.49,18.0,39.38,13.4,77.44
2026-08-09,Hà Nội,Gia Lai,Cross region,SPE,2034,5.93,13.21,39.98,10.84,69.88
2026-08-09,Hà Nội,Hà Nội,Intra city,SPB,8926,8.99,17.37,15.7,11.84,50.4
2026-08-09,Hà Nội,Hà Nội,Intra city,SPE,1801,8.19,11.38,12.83,10.48,43.2
2026-08-09,Hà Nội,Hưng Yên,Intra region,SPB,1045,6.72,15.19,14.58,16.51,53.06
2026-08-09,Hà Nội,Hưng Yên,Intra region,SPE,3538,6.47,13.27,14.46,15.0,49.29
2026-08-09,Hà Nội,Hải Phòng,Intra region,SPB,1581,6.58,15.83,20.42,19.52,62.48
2026-08-09,Hà Nội,Hải Phòng,Intra region,SPE,4711,6.35,13.19,15.26,15.56,50.38
2026-08-09,Hà Nội,Hồ Chí Minh,Cross metro,SPB,3776,7.63,15.39,50.56,13.64,87.56
2026-08-09,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4907,7.82,11.75,51.67,9.93,81.4
2026-08-09,Hà Nội,Lào Cai,Intra region,SPB,372,6.67,15.0,19.96,13.52,55.46
2026-08-09,Hà Nội,Lào Cai,Intra region,SPE,1674,5.9,13.94,17.75,16.96,54.37
2026-08-09,Hà Nội,Lâm Đồng,Cross region,SPB,802,6.29,14.72,49.65,16.74,87.67
2026-08-09,Hà Nội,Lâm Đồng,Cross region,SPE,2686,6.14,13.21,52.37,15.99,87.79
2026-08-09,Hà Nội,Nghệ An,Cross region,SPB,857,6.82,16.39,23.43,22.22,68.94
2026-08-09,Hà Nội,Nghệ An,Cross region,SPE,2953,6.26,13.19,24.86,25.87,70.07
2026-08-09,Hà Nội,Ninh Bình,Intra region,SPB,1324,6.23,15.39,16.12,13.4,51.28
2026-08-09,Hà Nội,Ninh Bình,Intra region,SPE,4316,6.36,13.4,13.84,10.55,44.06
2026-08-09,Hà Nội,Phú Thọ,Intra region,SPB,1018,6.39,15.53,16.86,13.83,52.83
2026-08-09,Hà Nội,Phú Thọ,Intra region,SPE,4339,6.2,13.45,13.93,12.31,45.96
2026-08-09,Hà Nội,Quảng Ninh,Intra region,SPB,646,5.81,15.83,24.4,14.96,61.54
2026-08-09,Hà Nội,Quảng Ninh,Intra region,SPE,2336,6.24,13.43,16.99,15.08,51.72
2026-08-09,Hà Nội,Thanh Hóa,Intra region,SPB,1152,6.23,14.94,19.49,18.4,59.07
2026-08-09,Hà Nội,Thanh Hóa,Intra region,SPE,4088,6.19,13.4,18.14,18.17,56.03
2026-08-09,Hà Nội,Tây Ninh,Cross region,SPB,367,6.62,14.82,49.13,22.02,93.35
2026-08-09,Hà Nội,Tây Ninh,Cross region,SPE,2140,6.47,13.05,45.43,19.82,84.84
2026-08-09,Hà Nội,Đà Nẵng,Cross metro *,SPB,915,7.08,15.38,31.97,18.09,72.91
2026-08-09,Hà Nội,Đà Nẵng,Cross metro *,SPE,1036,7.19,11.92,32.54,15.4,67.07
2026-08-09,Hà Nội,Đắk Lắk,Cross region,SPB,474,6.64,15.84,41.83,14.77,79.4
2026-08-09,Hà Nội,Đắk Lắk,Cross region,SPE,1931,5.81,13.55,42.98,13.81,76.02
2026-08-09,Hà Nội,Đồng Nai,Cross region,SPB,832,6.54,14.28,52.39,18.35,91.8
2026-08-09,Hà Nội,Đồng Nai,Cross region,SPE,3772,6.14,13.08,55.63,16.78,91.57
2026-08-09,Hồ Chí Minh,An Giang,Intra region,SPB,1118,10.49,12.03,19.22,15.66,57.79
2026-08-09,Hồ Chí Minh,An Giang,Intra region,SPE,3930,7.55,13.67,18.42,18.05,57.61
2026-08-09,Hồ Chí Minh,Cà Mau,Intra region,SPB,456,10.11,12.96,17.67,20.52,61.45
2026-08-09,Hồ Chí Minh,Cà Mau,Intra region,SPE,1913,7.63,13.48,18.32,13.6,52.65
2026-08-09,Hồ Chí Minh,Cần Thơ,Intra region,SPB,922,10.57,11.19,15.11,16.63,53.83
2026-08-09,Hồ Chí Minh,Cần Thơ,Intra region,SPE,3523,7.71,13.25,15.82,13.1,49.75
2026-08-09,Hồ Chí Minh,Gia Lai,Cross region,SPB,683,13.46,9.95,29.74,15.19,69.29
2026-08-09,Hồ Chí Minh,Gia Lai,Cross region,SPE,1730,7.47,13.1,31.58,12.37,64.3
2026-08-09,Hồ Chí Minh,Hà Nội,Cross metro,SPB,3046,18.06,8.74,53.3,16.71,96.73
2026-08-09,Hồ Chí Minh,Hà Nội,Cross metro,SPE,2262,8.48,12.77,51.93,10.45,83.37
2026-08-09,Hồ Chí Minh,Hải Phòng,Cross region,SPB,669,17.04,8.39,54.83,19.93,99.94
2026-08-09,Hồ Chí Minh,Hải Phòng,Cross region,SPE,1967,7.74,13.17,55.29,18.77,94.78
2026-08-09,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,11750,13.1,10.42,13.3,7.94,37.69
2026-08-09,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,3934,9.58,12.75,15.32,9.97,47.15
2026-08-09,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,684,13.27,9.42,26.03,17.24,66.67
2026-08-09,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,1308,7.63,13.25,23.03,13.18,56.96
2026-08-09,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1288,12.08,10.98,21.01,16.2,61.09
2026-08-09,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,3096,7.08,13.72,18.57,13.95,53.29
2026-08-09,Hồ Chí Minh,Ninh Bình,Cross region,SPB,433,17.52,9.2,46.92,15.1,88.67
2026-08-09,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1621,8.02,13.53,49.58,13.9,84.99
2026-08-09,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1126,11.58,10.86,12.69,20.79,56.12
2026-08-09,Hồ Chí Minh,Tây Ninh,Intra region,SPE,3532,7.55,13.23,11.19,14.9,46.68
2026-08-09,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,796,10.55,11.26,13.49,15.78,51.46
2026-08-09,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,2708,7.51,13.42,14.4,15.2,50.21
2026-08-09,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,963,13.31,10.53,36.16,16.15,76.62
